title,link,category,description,telephone,address,roadAddress,mapx,mapy,dong,category_keyword
프롬커피바 상암점,https://fromcoffeebar.com/index.html,"음식점>카페,디저트",,,서울특별시 마포구 상암동 1653 이안오피스텔 2단지 1층 프롬커피바 상암점,서울특별시 마포구 월드컵북로 361 이안오피스텔 2단지 1층 프롬커피바 상암점,1268910302,375770913,상암동,브런치
버거리 상암DMC점,http://burgerry.co.kr/,음식점>양식>햄버거,,,서울특별시 마포구 상암동 1597 사보이시티디엠씨 212호,서울특별시 마포구 월드컵북로54길 17 사보이시티디엠씨 212호,1268889619,375812993,상암동,브런치
축제나우,,"지원,대행>전시,행사대행",,,서울특별시 마포구 대흥동 774 대흥빌딩 2층,서울특별시 마포구 큰우물로 16 대흥빌딩 2층,1269410427,375444376,대흥동,전시
잠두봉더나인,https://blog.naver.com/the9bongbong,"한식>육류,고기요리",,,서울특별시 마포구 합정동 352-6,서울특별시 마포구 마포나루길 582,1269083762,375450323,합정동,루프탑
플러피 베이크샵,https://www.instagram.com/fluffy.bakeshop,"음식점>카페,디저트",,,서울특별시 마포구 공덕동 479 2동 상가 1층 106호,서울특별시 마포구 백범로31길 8 2동 상가 1층 106호,1269497848,375451725,공덕동,카페
플디 케이크하우스 공덕점,https://www.instagram.com/plate_d_?igsh=MTY5MHZqbTR3cGRyOA==,"카페,디저트>케이크전문",,,서울특별시 마포구 공덕동 476 제201동 1층 17호,서울특별시 마포구 백범로 152 제201동 1층 17호,1269471461,375451646,공덕동,카페
영앤도터스 공덕점,http://www.youngndaughters.com,"카페,디저트>카페",,,서울특별시 마포구 공덕동 475 푸르지오시티 1층 107호,서울특별시 마포구 마포대로 156 푸르지오시티 1층 107호,1269543574,375481367,공덕동,브런치카페
스트라다로스터스 공덕점,http://m.smartstore.naver.com/strd,"음식점>카페,디저트",,,서울특별시 마포구 공덕동 242-86 1층,서울특별시 마포구 마포대로8길 35 1층,1269549509,375460266,공덕동,브런치카페
크리핀,,"음식점>카페,디저트",,,서울특별시 마포구 공덕동 476 102동 1호 크리핀,서울특별시 마포구 백범로 152 102동 1호 크리핀,1269479323,375449509,공덕동,브런치카페
쌀베베 공덕점,https://blog.naver.com/ssalbebe,"카페,디저트>베이글",,,서울특별시 마포구 공덕동 476 201동1층11호,서울특별시 마포구 백범로 152 201동1층11호,1269469041,375452333,공덕동,브런치카페
Staywell cafe,http://instagram.com/s.wellcafe,음식점>브런치,,,서울특별시 마포구 공덕동 476 101동 1층 12호,서울특별시 마포구 백범로 152 101동 1층 12호,1269480765,375447804,공덕동,브런치카페
포멜로빈 공덕점,https://pomellowbean.com/,"음식점>카페,디저트",,,서울특별시 마포구 공덕동 478 102동 상가 7-1호,서울특별시 마포구 백범로 170 102동 상가 7-1호,1269486203,375444288,공덕동,베이커리카페
수더분,https://www.instagram.com/suderboon,"카페,디저트>베이커리",,,서울특별시 마포구 공덕동 476 202동 상가 이면도로,서울특별시 마포구 백범로 152 202동 상가 이면도로,1269467534,375454187,공덕동,베이커리카페
다녹,https://www.instagram.com/danoc_gelato,"카페,디저트>아이스크림",,,서울특별시 마포구 공덕동 476 101동 1층 14호,서울특별시 마포구 백범로 152 101동 1층 14호,1269481344,375447021,공덕동,애견동반카페
이너커피공덕,https://www.instagram.com/iner_coffee,"음식점>카페,디저트",,,"서울특별시 마포구 공덕동 476 102동 1층 23, 24호","서울특별시 마포구 백범로 152 102동 1층 23, 24호",1269478316,375447956,공덕동,애견동반카페
베로커피,https://www.instagram.com/verocoffee__,"카페,디저트>카페",,,서울특별시 마포구 공덕동 476 101동1층 13호,서울특별시 마포구 백범로 152 101동1층 13호,1269480188,375447239,공덕동,애견동반카페
홈즈앤루팡 보드게임<b>카페</b> 이대점,http://holmeslupin.co.kr/,"스포츠,오락>보드카페",,,서울특별시 서대문구 대현동 56-122 지하 1층 2층,서울특별시 서대문구 이화여대길 53 지하 1층 2층,1269454684,375590856,공덕동,애견동반카페
<b>카페</b>미우,http://www.instagram.com/cafe.miwo0,"음식점>카페,디저트",,,서울특별시 용산구 도원동 1-36 1층,서울특별시 용산구 새창로14길 7 1층,1269584809,375391562,공덕동,애견동반카페
우수,https://app.catchtable.co.kr/ct/shop/woosoo_?from=share&type=DINING,"한식>육류,고기요리",,,서울특별시 마포구 공덕동 467 롯데캐슬프레지던트 상가 지하2층 201호,서울특별시 마포구 마포대로 109 롯데캐슬프레지던트 상가 지하2층 201호,1269503453,375446186,공덕동,맛집
호랭이곳간 공덕점,https://tigerhouse.kr/,음식점>한식,,,서울특별시 마포구 공덕동 249-25 1층 101호 호랭이곳간,서울특별시 마포구 마포대로8길 13 1층 101호 호랭이곳간,1269539750,375464213,공덕동,맛집
모던샤브하우스 공덕점,https://app.catchtable.co.kr/ct/shop/modernshabu_gongdeok,음식점>일식>샤브샤브,,,서울특별시 마포구 공덕동 471 에쓰오일 빌딩 23층,서울특별시 마포구 백범로 192 에쓰오일 빌딩 23층,1269515701,375432733,공덕동,맛집
서리원 마포본점,https://app.catchtable.co.kr/ct/shop/seoriwon,음식점>한식,,,서울특별시 마포구 공덕동 463 현대하이엘오피스텔 지하1층 B123~B125호,서울특별시 마포구 마포대로 173 현대하이엘오피스텔 지하1층 B123~B125호,1269544490,375497932,공덕동,한식
토우슈,https://app.catchtable.co.kr/ct/shop/toushu?from=share&type=DINING,음식점>일식>일식당,,,서울특별시 마포구 공덕동 476 201동 1층 4호,서울특별시 마포구 백범로 152 201동 1층 4호,1269470410,375453872,공덕동,일식
하노루,,음식점>일식>돈가스,,,서울특별시 마포구 공덕동 242-73 1층,서울특별시 마포구 마포대로10길 11 1층,1269543396,375472732,공덕동,일식
돈카츠 준,https://www.instagram.com/tonkatsu_jun/,음식점>일식>돈가스,,,서울특별시 마포구 신공덕동 172 펜트라우스 101동 b226호,서울특별시 마포구 백범로 205 펜트라우스 101동 b226호,1269541550,375442238,공덕동,일식
신성각,,중식>중식당,,,서울특별시 마포구 신공덕동 2-463,서울특별시 마포구 임정로 55-1,1269577875,375447250,공덕동,중식
명원,,중식>중식당,,,서울특별시 마포구 공덕동 252-5 지1층,서울특별시 마포구 마포대로 144 지1층,1269537474,375469842,공덕동,중식
화림,,중식>중식당,,,서울특별시 마포구 공덕동 469 공덕래미안5차 상가 104호,서울특별시 마포구 마포대로 173-15 공덕래미안5차 상가 104호,1269529156,375504279,공덕동,중식
승환이네,,중식>중식당,,,서울특별시 마포구 공덕동 256-5,서울특별시 마포구 마포대로6길 16,1269532151,375454802,공덕동,중식
청명,,중식>중식당,,,서울특별시 마포구 공덕동 242-4 1층,서울특별시 마포구 마포대로12길 34 1층,1269547452,375474425,공덕동,중식
VIVO PIZZA 공덕점,https://app.catchtable.co.kr/ct/shop/Vivopizza?from=share&type=DINING,음식점>양식,,,서울특별시 마포구 공덕동 476 제201동 1층 15호,서울특별시 마포구 백범로 152 제201동 1층 15호,1269471026,375451415,공덕동,양식
경성떡볶이,,분식>종합분식,,,서울특별시 마포구 신공덕동 13-2 1층,서울특별시 마포구 만리재옛길 18 1층,1269551422,375455906,공덕동,분식
삼청당 공덕점,,음식점>분식,,,서울특별시 마포구 공덕동 479 2동 1층 103호,서울특별시 마포구 백범로31길 8 2동 1층 103호,1269498817,375451958,공덕동,분식
모먼트델리샵,,음식점>양식,,,서울특별시 마포구 공덕동 210-1 1층 102호,서울특별시 마포구 마포대로11길 39 1층 102호,1269520303,375490651,공덕동,브런치
3.5cm왕소금구이,,"한식>육류,고기요리",,,서울특별시 마포구 공덕동 110-22,서울특별시 마포구 만리재옛길 54-1,1269574604,375484351,공덕동,고깃집
영동숯불집,,"한식>육류,고기요리",,,서울특별시 마포구 공덕동 255-23 1층 영동숯불집,서울특별시 마포구 만리재로1길 5 1층 영동숯불집,1269522672,375446798,공덕동,고깃집
야키니쿠 찰나,https://catchtable.co.kr/moment,"한식>육류,고기요리",,,서울특별시 마포구 공덕동 478 102동 1층 11호,서울특별시 마포구 백범로 170 102동 1층 11호,1269488847,375443124,공덕동,고깃집
화이트리에 공덕점,,"음식점>카페,디저트>베이커리",,,서울특별시 마포구 아현동 275-2 지1층 B104호,서울특별시 마포구 마포대로 231 지1층 B104호,1269566220,375546427,아현동,카페
<b>카페</b> 테바,,"음식점>카페,디저트",,,서울특별시 마포구 아현동 737 102호,서울특별시 마포구 마포대로 204 102호,1269566365,375522313,아현동,카페
삼정<b>카페</b>,https://booking.naver.com/booking/6/bizes/308195,"음식점>카페,디저트",,,서울특별시 용산구 청파동3가 132-48 삼정카페,서울특별시 용산구 효창원로 172 삼정카페,1269625238,375433895,아현동,브런치카페
커피루소 정동,https://smartstore.naver.com/lussolab,"음식점>카페,디저트",,,서울특별시 중구 정동 17-4 1층,서울특별시 중구 정동길 17 1층,1269705929,375670330,아현동,브런치카페
브레들리<b>베이커리</b>,http://instagram.com/block_maraepu,"카페,디저트>베이커리",,,서울특별시 마포구 아현동 777 4동 상가 126호,서울특별시 마포구 마포대로 195 4동 상가 126호,1269536840,375521845,아현동,베이커리카페
빵을집다,http://instagram.com/bbangzip_da,"카페,디저트>베이커리",,,서울특별시 마포구 아현동 738 마포트라팰리스2차 상가동 101호 빵을집다,서울특별시 마포구 마포대로 201 마포트라팰리스2차 상가동 101호 빵을집다,1269553779,375520562,아현동,베이커리카페
뚜봉,https://www.instagram.com/toubon.bakery,"카페,디저트>베이커리",,,서울특별시 마포구 아현동 777 상가4동 1층 135호,서울특별시 마포구 마포대로 195 상가4동 1층 135호,1269538039,375529553,아현동,베이커리카페
아도르<b>베이커리</b>,https://www.instagram.com/ador_bakery_?igsh=YXpqbTJqZ3EyYzdx,"카페,디저트>베이커리",,,서울특별시 마포구 아현동 777 1단지상가 114호,서울특별시 마포구 마포대로 195 1단지상가 114호,1269547533,375555220,아현동,베이커리카페
오티오커피,https://www.instagram.com/o.t.o.coffee,"음식점>카페,디저트",,,서울특별시 용산구 효창동 3-188 1층,서울특별시 용산구 임정로 59-1 1층,1269579706,375450840,아현동,애견동반카페
보스코에스프레소,https://www.instagram.com/bosco_espresso,"음식점>카페,디저트",,,서울특별시 마포구 신수동 85-30 1층 102호,서울특별시 마포구 광성로6길 56 1층 102호,1269398377,375476170,아현동,애견동반카페
<b>카페</b>4293 이대본점,https://cafe4293.com,"음식점>카페,디저트",,,서울특별시 서대문구 대현동 54-16 1층,서울특별시 서대문구 이화여대길 18 1층,1269459529,375576761,아현동,애견동반카페
밀밭정원,https://app.catchtable.co.kr/ct/shop/milbatjungwon?from=share&type=VISIT_RESERVATION,음식점>한식,,,서울특별시 마포구 아현동 422-10,서울특별시 마포구 마포대로16길 13,1269571941,375507955,아현동,맛집
이자카야 아오네,https://www.instagram.com/izakaya_aone?igsh=MW8wM21udWcwamJ0ZA==,음식점>일식>일식당,,,서울특별시 마포구 아현동 327-17 1층,서울특별시 마포구 신촌로34길 13 1층,1269546211,375565404,아현동,일식
경수사,,음식점>일식>일식당,,,서울특별시 마포구 아현동 424-14 1층,서울특별시 마포구 마포대로16길 7 1층,1269564856,375509356,아현동,일식
베어스타코 아현공덕점,https://www.bearstaco.com,"음식점>양식>멕시코,남미음식",,,서울특별시 마포구 아현동 291-6 2층,서울특별시 마포구 굴레방로 19 2층,1269555150,375557826,아현동,양식
피나치공 마포아현점,http://www.pncg.co.kr/,음식점>피자,,,서울특별시 마포구 아현동 707-4 1층,서울특별시 마포구 손기정로 42 1층,1269620157,375564861,아현동,양식
마포<b>분식</b>,https://smartstore.naver.com/maposformula,분식>떡볶이,,,서울특별시 마포구 아현동 332-21 1층,서울특별시 마포구 굴레방로9길 41 1층,1269533829,375566772,아현동,분식
범벅집,,분식>종합분식,,,서울특별시 마포구 아현동 326-18 1층 범벅집,서울특별시 마포구 신촌로34길 37 1층 범벅집,1269550607,375555787,아현동,분식
콤바크,,음식점>양식,,,서울특별시 중구 만리동1가 62-7 101-4호 콤바크,서울특별시 중구 만리재로 193 101-4호 콤바크,1269674083,375551628,아현동,브런치
오드하우스,https://www.instagram.com/odd_haus,음식점>양식,,,서울특별시 중구 정동 1-28 신아기념관 G층,서울특별시 중구 정동길 33 신아기념관 G층,1269721868,375662530,아현동,브런치
오와케이크 이대직영점,https://www.instagram.com/owa_cake_ewha.w.univ,"음식점>카페,디저트",,,서울특별시 마포구 대흥동 806 2동 1층 109호,서울특별시 마포구 대흥로 183 2동 1층 109호,1269456639,375555621,대흥동,카페
메가MGC커피 이대역사거리점,,"카페,디저트>카페",,,"서울특별시 마포구 대흥동 12-20 1층 101호, 102호, B02호","서울특별시 마포구 신촌로 176 1층 101호, 102호, B02호",1269451737,375564972,대흥동,카페
썬마이야르,https://www.instagram.com/sunmaillard,"카페,디저트>베이커리",,,서울특별시 마포구 대흥동 303 1층,서울특별시 마포구 대흥로 82 1층,1269415604,375472813,대흥동,브런치카페
비버베이크샵,https://www.instagram.com/beaver_bake_shop?igsh=MXc5MmM5cWE5bmhtMA%3D%3D&utm_source=qr,브런치카페,,,서울특별시 마포구 대흥동 3-27 1층,서울특별시 마포구 숭문길 185 1층,1269464500,375546540,대흥동,브런치카페
다소니,https://www.instagram.com/dasoni_bakery/,"카페,디저트>베이커리",,,서울특별시 마포구 대흥동 500-10 1층,서울특별시 마포구 토정로31길 67 1층,1269444835,375436457,대흥동,브런치카페
파리바게뜨 마포염리점,https://www.paris.co.kr/,"카페,디저트>베이커리",,,서울특별시 마포구 대흥동 38-1 서강대학교 후문 건너편,서울특별시 마포구 대흥로 120 서강대학교 후문 건너편,1269440615,375500044,대흥동,베이커리카페
르네상스 <b>베이커리</b>,,"카페,디저트>베이커리",,,서울특별시 마포구 대흥동 585,서울특별시 마포구 큰우물로 39,1269432514,375431569,대흥동,베이커리카페
파리바게뜨 이대자이점,https://www.paris.co.kr/,"카페,디저트>베이커리",,,서울특별시 마포구 대흥동 806 상가 2동 1층 107호,서울특별시 마포구 대흥로 183 상가 2동 1층 107호,1269456566,375554092,대흥동,베이커리카페
잼 <b>베이커리</b>,https://www.instagram.com/j.aimebakery,"카페,디저트>베이커리",,,서울특별시 마포구 대흥동 252-1 1층,서울특별시 마포구 대흥로 84-6 1층,1269419599,375473571,대흥동,베이커리카페
오프더시티,https://www.instagram.com/off_the_city?igsh=bmFyaHpmdDBnazhs&utm_source=qr,"음식점>카페,디저트",,,서울특별시 마포구 대흥동 801-62 1층 101호,서울특별시 마포구 대흥로14길 21 1층 101호,1269397604,375442014,대흥동,애견동반카페
파닭파닭,https://blog.naver.com/padakpadak-,한식>닭요리,,,서울특별시 마포구 대흥동 248-17 1층,서울특별시 마포구 대흥로 78-1 1층,1269414575,375470100,대흥동,맛집
제철담은 마포바다,https://www.instagram.com/mapobada03/,한식>생선회,,,서울특별시 마포구 대흥동 210-1 봉화빌딩 1층,서울특별시 마포구 백범로 104 봉화빌딩 1층,1269428341,375473168,대흥동,한식
대장육 마포점,https://www.instagram.com/imkimpunch/,"한식>육류,고기요리",,,서울특별시 마포구 대흥동 403 1층,서울특별시 마포구 독막로38길 3 1층,1269417214,375460984,대흥동,한식
동휴,https://www.instagram.com/shindonghue,음식점>일식>일식당,,,서울특별시 마포구 대흥동 330-2 104호,서울특별시 마포구 독막로38길 22 104호,1269409430,375455230,대흥동,일식
오스테리아카도,https://www.instagram.com/osteriakado,술집>요리주점,,,서울특별시 마포구 대흥동 255-2 1층,서울특별시 마포구 대흥로 80-15 1층,1269420041,375470412,대흥동,일식
다다다 마포본점,https://www.instagram.com/dadadamapo,음식점>양식,,,서울특별시 마포구 대흥동 241-2 1층,서울특별시 마포구 백범로20길 4 1층,1269437475,375467947,대흥동,양식
빌라토,https://app.catchtable.co.kr/ct/shop/bst?from=share&type=VISIT_RESERVATION,"이탈리아음식>스파게티,파스타전문",,,서울특별시 마포구 대흥동 465 1층 Villato,서울특별시 마포구 독막로 277 1층 Villato,1269442109,375454736,대흥동,양식
스마일 꼬마김밥,,분식>김밥,,,서울특별시 마포구 대흥동 259 1층 102호,서울특별시 마포구 백범로16길 8 1층 102호,1269423618,375472534,대흥동,분식
강선생마포숯불갈비,https://www.instagram.com/kangsunseng_mapogalbi_kbbq/,"한식>육류,고기요리",,,서울특별시 마포구 대흥동 131-1,서울특별시 마포구 대흥로 92,1269422789,375480574,대흥동,고깃집
콘피 합정점,https://www.instagram.com/cafe_confi_,"음식점>카페,디저트",,,서울특별시 마포구 서교동 395-45 1층 101호,서울특별시 마포구 양화로 66 1층 101호,1269159184,375506234,서교동,카페
멧커피 홍대점,http://www.instagram.com/met.coffee_,"음식점>카페,디저트",,,"서울특별시 마포구 서교동 398-5 1층, 3층","서울특별시 마포구 어울마당로5길 42 1층, 3층",1269184179,375498728,서교동,카페
더 윈드,https://www.instagram.com/thewind.cafe,브런치카페,,,서울특별시 마포구 서교동 372-9 1층,서울특별시 마포구 잔다리로6길 5 1층,1269194398,375521473,서교동,카페
스타벅스 홍대공항철도역점,http://www.starbucks.co.kr/,"카페,디저트>카페",,,서울특별시 마포구 동교동 166-1,서울특별시 마포구 양화로 178 (동교동),1269251460,375574910,서교동,브런치카페
훌리건 커피,https://www.instagram.com/hooligan_coffee,"음식점>카페,디저트",,,서울특별시 마포구 서교동 332-28 1층,서울특별시 마포구 와우산로29바길 11-5 1층,1269263659,375557157,서교동,브런치카페
올라운드커피,,"음식점>카페,디저트",,,"서울특별시 마포구 서교동 386-6 1F, B1F","서울특별시 마포구 양화로7길 30 1F, B1F",1269144871,375520647,서교동,브런치카페
콜린,https://www.instagram.com/colline_cafe/,"음식점>카페,디저트",,,서울특별시 마포구 서교동 403-13 1~2층,서울특별시 마포구 어울마당로 45 1~2층,1269204345,375492310,서교동,브런치카페
도피,https://www.instagram.com/cafe_dopy,브런치카페,,,서울특별시 마포구 서교동 458-6 1층,서울특별시 마포구 동교로17길 45 1층,1269149185,375568711,서교동,브런치카페
코코넛박스 <b>카페</b>,https://www.instagram.com/coconut.box/,"음식점>카페,디저트",,,서울특별시 마포구 서교동 357-1 지하 2층,서울특별시 마포구 홍익로3길 20 지하 2층,1269217041,375535252,서교동,베이커리카페
<b>카페</b> 공명 홍대점,https://youtu.be/55rgsDxLyAU?feature=shared,"음식점>카페,디저트",,,"서울특별시 마포구 서교동 409-15 1층, 2층, 3층","서울특별시 마포구 와우산로17길 11-8 1층, 2층, 3층",1269220185,375499077,서교동,베이커리카페
김진환 제과점,,"카페,디저트>베이커리",,,서울특별시 마포구 동교동 186-22,서울특별시 마포구 와우산로32길 41,1269324894,375548424,서교동,베이커리카페
커피폴리,http://instagram.com/coffeepauly,"음식점>카페,디저트",,,서울특별시 마포구 서교동 378-19 커피폴리 1층 2층,서울특별시 마포구 양화로11길 14 커피폴리 1층 2층,1269159200,375520535,서교동,베이커리카페
버터<b>베이커리</b>,https://www.instagram.com/butterbakery.official/,"카페,디저트>베이커리",,,서울특별시 마포구 동교동 152-1,서울특별시 마포구 동교로 226,1269239956,375600148,서교동,베이커리카페
더블유오앤,https://www.instagram.com/w.oncoffee,"음식점>카페,디저트",,,"서울특별시 마포구 서교동 366-7 1층, B1층","서울특별시 마포구 잔다리로6길 20-9 1층, B1층",1269205440,375518519,서교동,애견동반카페
바이앤드커피,https://www.instagram.com/viand_coffee,"음식점>카페,디저트",,,"서울특별시 마포구 서교동 395-124 2층 우측호, 3층","서울특별시 마포구 잔다리로3안길 44 2층 우측호, 3층",1269191720,375506239,서교동,애견동반카페
엘로커피바 합정,https://www.instagram.com/ello_coffeebar,"음식점>카페,디저트",,,서울특별시 마포구 서교동 394-82 1층,서울특별시 마포구 양화로8길 16-9 1층,1269159709,375496647,서교동,애견동반카페
24시커피101,,"음식점>카페,디저트",,,서울특별시 마포구 서교동 332-5 1층 커피101,서울특별시 마포구 와우산로29마길 6 1층 커피101,1269267205,375558262,서교동,애견동반카페
서원안길 합정,https://www.instagram.com/seowonangil_hj,브런치카페,,,"서울특별시 마포구 서교동 395-174 1층, 2층","서울특별시 마포구 잔다리로3길 34 1층, 2층",1269178776,375506711,서교동,애견동반카페
피지피지 PZPZ,https://www.instagram.com/pzpzseoul,음식점>이탈리아음식,,,서울특별시 마포구 서교동 408-11 1층,서울특별시 마포구 와우산로17길 19-18 1층,1269213204,375495591,서교동,맛집
꼬꼬랜드,https://www.instagram.com/kkokko_land_/?hl=ko,술집>요리주점,,,"서울특별시 마포구 서교동 364-14 1,2층","서울특별시 마포구 와우산로19길 18 1,2층",1269221635,375513182,서교동,맛집
친구훠궈 홍대점,,중식>중식당,,,서울특별시 마포구 서교동 358-1 2층,서울특별시 마포구 홍익로 19 2층,1269225421,375540578,서교동,맛집
삼평식당 홍대본점,,"한식>육류,고기요리",,,서울특별시 마포구 서교동 351-27 1층,서울특별시 마포구 동교로 164 1층,1269201019,375557101,서교동,맛집
우동키노야 합정점,https://udonkinoya.com,"음식점>일식>우동,소바",,,"서울특별시 마포구 서교동 490 몰동 지1층 B1103, B1104호","서울특별시 마포구 양화로 45 몰동 지1층 B1103, B1104호",1269133714,375513069,서교동,맛집
피그바,https://blog.naver.com/pigbar94,"한식>육류,고기요리",,,서울특별시 마포구 서교동 396-49 1층,서울특별시 마포구 독막로3길 28-7 1층,1269174996,375495161,서교동,한식
밥장인 홍대점,http://www.babjangin.com,"한식>찌개,전골",,,서울특별시 마포구 동교동 169-29 1층 밥장인돼지찌개 홍대점,서울특별시 마포구 양화로18안길 16 1층 밥장인돼지찌개 홍대점,1269254245,375567605,서교동,한식
이자카야무세이,https://www.instagram.com/izakaya_musei,술집>이자카야,,,서울특별시 마포구 동교동 164-9,서울특별시 마포구 어울마당로 127-1,1269240861,375559662,서교동,일식
테즈쿠리 홍대본점,https://app.catchtable.co.kr/ct/shop/tezkuri,음식점>일식>일식당,,,서울특별시 마포구 서교동 355-5 홍대가자2 빌딩 2층,서울특별시 마포구 홍익로5안길 32 홍대가자2 빌딩 2층,1269211783,375534765,서교동,일식
하카타나카,,음식점>일식>일식당,,,서울특별시 마포구 서교동 346-36 2F,서울특별시 마포구 와우산로23길 50 2F,1269236732,375550450,서교동,일식
치쿠린 서울,https://app.catchtable.co.kr/ct/shop/ChikurinSeoul?from=share&type=DINING,음식점>일식>일식당,,,서울특별시 마포구 서교동 446-6 2층,서울특별시 마포구 동교로 155 2층,1269190821,375557510,서교동,일식
왕소야 홍대점,https://www.instagram.com/,중식>중식당,,,서울특별시 마포구 서교동 342-3 2층,서울특별시 마포구 와우산로25길 13 2층,1269258355,375539894,서교동,중식
동보성,,중식>중식당,,,서울특별시 마포구 동교동 154-19,서울특별시 마포구 양화로19길 16,1269241239,375582520,서교동,중식
진진,http://pf.kakao.com/_xifMGb,중식>중식당,,,서울특별시 마포구 서교동 375-35 1층 진진,서울특별시 마포구 월드컵북로1길 60 1층 진진,1269184790,375537804,서교동,중식
중화복춘,https://youtube.com/@zhonghuafuchun3080?si=qpkqHqcFbPAIAuBF,중식>중식당,,,서울특별시 마포구 동교동 152-11 101호,서울특별시 마포구 동교로 220-7 101호,1269242399,375595498,서교동,중식
오밀 홍대,https://www.instagram.com/ohmeal.official,음식점>양식,,,서울특별시 마포구 동교동 166-3 2층,서울특별시 마포구 양화로 178-8 2층,1269254618,375574612,서교동,양식
비스트로사랑방,https://catchtable.co.kr/bistrosarangbang,음식점>양식,,,"서울특별시 마포구 서교동 408-25 BISTRO 사랑방 , 2층","서울특별시 마포구 와우산로15길 40 BISTRO 사랑방 , 2층",1269212055,375489875,서교동,양식
연남취향,,음식점>양식,,,서울특별시 마포구 동교동 113-25 1.5층,서울특별시 마포구 연희로1길 36 1.5층,1269257071,375604362,서교동,양식
홍대IN파스타,https://www.instagram.com/hongdae_in_pasta,음식점>양식,,,서울특별시 마포구 서교동 355-5 준빌라,서울특별시 마포구 홍익로5안길 32 준빌라,1269211407,375534442,서교동,양식
랑트 연남,https://www.instagram.com/langt.official/,음식점>양식,,,서울특별시 마포구 동교동 154-29 1.5층,서울특별시 마포구 양화로19길 22-30 1.5층,1269247157,375590003,서교동,양식
홍대조폭떡볶이 본점,,분식>종합분식,,,서울특별시 마포구 서교동 328-18 1층,서울특별시 마포구 와우산로29길 26 1층,1269284793,375552696,서교동,분식
그동네떡볶이 홍대본점,,분식>종합분식,,,서울특별시 마포구 서교동 335-16 그동네떡볶이,서울특별시 마포구 와우산로27길 14 그동네떡볶이,1269275396,375541034,서교동,분식
마포만두 합정점,http://mapomandu.com/,분식>만두,,,서울특별시 마포구 서교동 391-17,서울특별시 마포구 양화로7길 12,1269151835,375513732,서교동,분식
도트블랭킷 연남 <b>브런치</b>카페,https://www.instagram.com/dotblanket_official,음식점>브런치,,,서울특별시 마포구 동교동 148-9 2층,서울특별시 마포구 양화로23길 28 2층,1269250363,375596068,서교동,브런치
클로벨리,https://www.instagram.com/clovelly_brunch/?igsh=MWpyYjB0YXFudWo0aA%3D%3D,음식점>브런치,,,서울특별시 마포구 서교동 373-16 1층,서울특별시 마포구 양화로12길 19 1층,1269181794,375519592,서교동,브런치
고기꾼김춘배 홍대본점,https://catchtable.co.kr/gokiggun_hd,"한식>육류,고기요리",,,서울특별시 마포구 서교동 369-44 3층,서울특별시 마포구 홍익로3길 36 3층,1269215517,375528341,서교동,고깃집
김숙성 합정점,,"한식>육류,고기요리",,,서울특별시 마포구 서교동 394-12 1층,서울특별시 마포구 양화로8길 38 1층,1269166848,375490990,서교동,고깃집
올더어글리쿠키&amp;트레몽,https://smartstore.naver.com/alltheuglycookie/products/7535745074,"음식점>카페,디저트",,,"서울특별시 마포구 합정동 368-36 1, 2층","서울특별시 마포구 토정로 45 1, 2층",1269159323,375456431,합정동,카페
폴리 합정,https://www.instagram.com/poly_cafe,"음식점>카페,디저트",,,서울특별시 마포구 합정동 393-18,서울특별시 마포구 포은로 14,1269092347,375495045,합정동,카페
빈브라더스 합정,http://beanbrothers.co.kr,"카페,디저트>카페",,,서울특별시 마포구 합정동 368-3,서울특별시 마포구 토정로 35-1,1269149771,375456938,합정동,카페
밤부 베이커리&amp;브루잉,http://coffeedna.co.kr/index.html,"음식점>카페,디저트",,,서울특별시 마포구 합정동 386-11,서울특별시 마포구 월드컵로5길 33-23,1269109582,375505875,합정동,브런치카페
그레이랩,https://www.facebook.com/greylab-357618961799843,"음식점>카페,디저트",,,서울특별시 마포구 합정동 367-9 1층,서울특별시 마포구 토정로3길 16 1층,1269143495,375462626,합정동,브런치카페
pancake cafe 번트 오렌지,https://www.idus.com/burntorange,브런치카페,,,서울특별시 마포구 합정동 360-1 1층,서울특별시 마포구 독막로6길 27 1층,1269171719,375467384,합정동,브런치카페
오베이글하우스,https://www.instagram.com/obagel_house_kr,브런치카페,,,서울특별시 마포구 합정동 431-21 오베이글하우스,서울특별시 마포구 월드컵로7길 41 오베이글하우스,1269098036,375528385,합정동,브런치카페
클루미유니버스,https://www.instagram.com/clumi.universe,"음식점>카페,디저트",,,서울특별시 마포구 합정동 355-14 1층,서울특별시 마포구 독막로8길 21 1층,1269180700,375469607,합정동,브런치카페
민규아빠네베이글 합정점,,"카페,디저트>베이글",,,서울특별시 마포구 합정동 355-24 1층,서울특별시 마포구 독막로8길 15 1층,1269181967,375471801,합정동,브런치카페
합정<b>카페</b> 웨하로스터스,https://www.instagram.com/wehigh.coffee,"음식점>카페,디저트",,,서울특별시 마포구 합정동 364-9 1층,서울특별시 마포구 성지1길 35 1층,1269154868,375480169,합정동,브런치카페
<b>카페</b>꼼마 합정점,https://www.instagram.com/cafecomma_official,"음식점>카페,디저트",,,서울특별시 마포구 합정동 441-35,서울특별시 마포구 포은로 49,1269068006,375519325,합정동,베이커리카페
